gvkey,GIC_Industry,GIC_SubIndustry,suitflag,idbflag,restatementflag,Vol_capx_Variance,Vol_cogs_Variance,Vol_cshfd_Variance,Vol_dltt_Variance,Vol_dp_Variance,Vol_emp_Variance,Vol_epspi_Variance,Vol_ni_Variance,Vol_ppent_Variance,Vol_sale_Variance,Vol_teq_Variance,Vol_txt_Variance,Vol_wcap_Variance,Vol_xint_Variance,Vol_xsga_Variance,Vol_roa_Variance,Vol_roe_Variance,STD_at,StdDev_capx,StdDev_cogs,StdDev_cshfd,StdDev_dltt,StdDev_dp,StdDev_emp,StdDev_epspi,StdDev_ni,StdDev_ppent,StdDev_sale,StdDev_teq,StdDev_txt,StdDev_wcap,STD_xido,StdDev_xint,StdDev_xsga,StdDev_roa,StdDev_roe
182491,Electrical Equipment,Electrical Components & Equipment,1.0,D,1,0.08555188551069358,0.15126959492081452,0.03948904890671435,0.08351257956594611,0.0907831831455963,0.2371861632839816,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.009469196575848162,0.18049056310717615,0.04756729630587909,0.08649120332591516,0.10932925935943578,0.04070287324140863,0.07146011887406757,0.2004121709476966,0.19542177384062814,0.16588032474438702,0.22079000450073116,0.1519252584244057,0.30111795280189246,0.35583988250912685,0.30889843184106025,0.3719116663969695,0.24316046511291728,0.20179614962067882,0.2548659230536098,0.22296429586759858,0.18407811490623147,0.20650562459192917,0.1401026652230607,0.26372248623255506,0.12319802631408157,0.24266404741088138
184241,Construction & Engineering,Construction & Engineering,1.0,D,1,0.08557881002324871,0.13898584247551307,0.03948904890671435,0.0829338768616094,0.0886991743698139,0.0732350712016046,0.2833916042329835,0.13531826357251348,0.09088061391032386,0.02991700199186325,0.1479114364027054,0.1561637400548243,0.06296899950108277,0.08523196535833011,0.10850007001287358,0.021007789056515132,0.016417748455870546,0.21225341013923918,0.21690015639832663,0.3433804682339484,0.17918789419270628,0.13808974871898874,0.26495714656300695,0.040990834613974576,1.3711727685575068,0.3063125235811477,0.25577900829535655,0.3607789239158715,0.28614196471857106,0.22575916082739408,0.3107058286480598,0.008560075170156372,0.10607802664346831,0.25369347927225827,0.11854271647093353,0.15706392813393144
18654,Machinery,Industrial Machinary,1.0,D,1,0.08555188551069358,0.15111801976148947,0.03948904890671435,0.08351257956594611,0.09163554681318636,0.20867649522097403,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.009469196575848162,0.18049056310717615,0.04374869220789472,0.08649120332591516,0.10935029142910127,0.04070287324140863,0.07146011887406757,0.2135607488514782,0.18947827620838906,0.3420655009679307,0.22388497985538505,0.1488591037124162,0.2950276018046189,0.33651788876929295,0.0778378267193771,0.3684019121379488,0.2613745878755464,0.35274920796189385,0.30885398449822027,0.22899541242650034,0.3240385355383989,0.17439756340722457,0.13885353496224273,0.24010586105777734,0.12314665660005669,0.23829791070984005
1974,Construction & Engineering,Construction & Engineering,1.0,D,1,0.08555188551069358,0.15126959492081452,0.03948904890671435,0.08351257956594611,0.0907831831455963,0.15944743272674913,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.009469196575848162,0.18049056310717615,0.04756729630587909,0.08649120332591516,0.10932925935943578,0.04070287324140863,0.07146011887406757,0.21278858336397669,0.21696668204842723,0.3213066947331813,0.22366428364350782,0.1519252584244057,0.25258173774420234,0.32145493896066957,0.09783317962840843,0.37743177617377033,0.2759792960262393,0.34690129403454123,0.31774999127157116,0.22311180809109402,0.32011934216119353,0.18559148837323736,0.13985503915582287,0.2515191340622633,0.12411758167374029,0.2438572282802766
221636,Construction & Engineering,Construction & Engineering,1.0,B,0,0.08555188551069358,0.15126959492081452,0.03948904890671435,0.08351257956594611,0.0907831831455963,0.24817454924882243,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.009469196575848162,0.18049056310717615,0.04756729630587909,0.08649120332591516,0.10932925935943578,0.04070287324140863,0.07146011887406757,,,,,,,,,,,,,,,,,,,
2285,Aeorspace & Defense,Aerospace & Defense,1.0,D,1,0.08555188551069358,0.15126959492081452,0.014599990284586578,0.08351257956594611,0.0907831831455963,0.24817454924882243,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.009469196575848162,0.18049056310717615,0.04756729630587909,0.08649120332591516,0.10932925935943578,0.04070287324140863,0.07146011887406757,2.567862687991908,1.7142321016359228,3.0,0.15840841271638637,0.48377526246153024,1.5948618057732717,0.9664606632942797,0.15995989465157687,1.4886929237236834,1.1578097877279037,3.0,3.0,1.2606190808124025,3.0,0.14856183738949255,0.18667409633946716,0.9870672545052037,0.12555156957113645,0.17008929215647714
24363,Machinery,Construction & Farm Machinery & Heavy Trucks,1.0,D,1,0.08555188551069358,0.15126959492081452,0.03948904890671435,0.08351257956594611,0.0907831831455963,0.019701526510979856,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.009469196575848162,0.18049056310717615,0.04756729630587909,0.08649120332591516,0.10932925935943578,0.04070287324140863,0.07146011887406757,,,,,,,,,,,,,,,,,,,
24795,Electrical Equipment,Electrical Components & Equipment,1.0,D,1,0.08555188551069358,0.15126959492081452,0.03948904890671435,0.08351257956594611,0.0907831831455963,0.22499506840756606,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.009469196575848162,0.18049056310717615,0.04653363967935572,0.07526694027316541,0.10932925935943578,0.04070287324140863,0.07146011887406757,0.1903520398735903,0.14517806668897248,0.2707133896419912,0.1805280209161261,0.15001184958467784,0.2807844510715661,0.3080446357304778,0.24114393992547536,0.12198905424343826,0.2428069503846714,0.29259202139607504,0.2514286717804936,0.1931987279012021,0.18679613496049688,0.20650562459192917,0.11048377201919138,0.18518268522914152,0.10777751763612932,0.18467209691785447
248819,Construction & Engineering,Construction & Engineering,1.0,B,0,0.08555188551069358,0.15126959492081452,0.03948904890671435,0.08351257956594611,0.0907831831455963,0.24817454924882243,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.009469196575848162,0.18049056310717615,0.04756729630587909,0.08649120332591516,0.10932925935943578,0.04070287324140863,0.07146011887406757,,,,,,,,,,,,,,,,,,,
24922,Electrical Equipment,Heavy Electrical Equipment,1.0,D,1,0.08542093447235728,0.1509767792721184,0.03948904890671435,0.08351257956594611,0.09066797131014454,0.22759182628482946,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11455192005480228,0.009469196575848162,0.185029766420003,0.04756729630587909,0.08649120332591516,0.1090329700780231,0.04070287324140863,0.07146011887406757,0.20558311710990143,0.20247625213390325,0.31293839460691325,0.22067892252959181,0.14798561886895054,0.28509348423888575,0.32901205188433397,0.19708363911950072,0.3670337466040282,0.25771126422893564,0.32627361523723786,0.30374467797881893,0.22801324837045017,0.2844518539406965,0.18314425885938632,0.1397892542245285,0.2386910482169908,0.11966091871939791,0.2324930679724004
2497,Construction & Engineering,Construction & Engineering,1.0,D,1,0.08555188551069358,0.12473578308896745,0.03948904890671435,0.08351128641682706,0.08967286731544608,0.11947169758478372,0.14234534144707667,0.09175703418216173,0.09010378476823676,0.07307888497211096,0.008177757771494326,0.06271927980368355,0.03461037757340795,0.08729690537673136,0.10516543536740912,0.041063366291505365,0.07145260227415336,0.08236607222613786,0.03469834748954962,0.28852653751972757,0.20084325434136152,0.08159898982115515,0.2930152996526722,0.05896187192580135,0.29689862420931457,0.32720706244615555,0.061435939214164216,0.2685625914599743,0.18985418290064268,0.180624909858694,0.08403136395989987,0.15235406210092517,0.11157068021747799,0.1272976849702436,0.12543480678595945,0.24936369825759874
25224,Electrical Equipment,Electrical Components & Equipment,1.0,D,1,0.08555188551069358,0.15480441466507425,0.03948904890671435,0.08351257956594611,0.0907831831455963,0.23633880018719036,0.14234534144707667,0.09175703418216173,0.09088061391032386,0.11594016248909256,0.17585227184909594,0.18049056310717615,0.04756729630587909,0.08649120332591516,0.10420374398195431,0.2353631932335426,0.10258092724863234,0.21917864380438182,0.22219033554455161,0.35081284893790643,0.09572566661801095,0.15191154073664165,0.31847466488424725,0.3505731598476317,0.3852874175550194,0.382435322532927,0.280437239360346,0.3695616459657446,0.3225957055256204,0.23459009911935508,0.3059550939716175,0.20650562459192917,0.13856399855544774,0.2658486291899757,0.09130678878431862,0.240484676325924
25405,Electrical Equipment,Electrical Components & Equipment,1.0,D,1,0.08420565988293728,0.14214970196142462,0.03948904890671435,0.08351257956594611,0.09730845524197956,0.16183985242434432,0.056341522675182276,0.0037135046307667256,0.09754485881803453,0.0537086050898727,1.1291493492638172,0.14967809028831838,0.04987294619441224,0.08649120332591516,0.10988135118815506,0.04390086835601365,0.07756056233124133,0.14639835672436582,0.15555458008750456,0.1445028801995779,0.21229577836932131,0.09847897400155636,0.09328861152274823,0.011575943382108078,0.07533537191442152,0.24511175431260634,0.08045698943716406,0.11373387580611558,0.24324333349183333,0.15750765451024068,0.1378501147089989,0.20650562459192917,0.055475912146265086,0.05042713530276335,0.12494716985565092,0.24487776262157585
