,Vol_at_Variance,Vol_capx_Variance,Vol_cshfd_Variance,Vol_emp_Variance,Vol_epspi_Variance,Vol_ni_Variance,Vol_sale_Variance,Vol_teq_Variance,Vol_wcap_Variance,Vol_roa_Variance,Vol_roe_Variance,StdDev_cshfd,StdDev_emp,StdDev_epspi,StdDev_wcap,StdDev_xido,StdDev_roa,StdDev_roe,at_PercentChange,capx_PercentChange,cogs_PercentChange,dp_PercentChange,emp_PercentChange,epspi_PercentChange,ni_PercentChange,sale_PercentChange,txt_PercentChange,wcap_PercentChange,xido_PercentChange,xint_PercentChange,roe_PercentChange,Foreign_and_Domestic_indicator,GIC_SI_Agricultural_Farm_Machinery,GIC_SI_Construction_Engineering,GIC_SI_Construction_Farm_Machinery_Heavy_Trucks,GIC_SI_Electrical_Components_Equipment,GIC_SI_Heavy_Electrical_Equipment,GIC_SI_Industrial_Conglomerates,GIC_SI_Industrial_Machinary,suitflag
27,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.1174200037070432,0.2968018472871234,0.284282031042992,0.3452889007542082,0.18879018454299276,0.0971154293515532,0.1649779002414805,0.0,0.0,-0.06,0.07,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0,0,0,1
28,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.13523452964730998,0.3086399036297993,0.3932083978612211,0.38464557240130265,0.18879018454299276,0.1038296286174901,0.1830250413613428,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
29,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738049031607274,0.06771417520592794,0.058967922113256625,0.006273957272883064,0.006286855381264164,0.30829801533917817,0.3690677296634912,0.3844518368851253,0.18879018454299276,0.00650997843803351,0.27148840029330923,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
30,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771417520592794,0.058967922113256625,0.008040528176865654,0.13506606143021635,0.3066312257318156,0.26121107187002485,0.3622447990019802,0.18879018454299276,0.09486353468344937,0.15372649970151642,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1,0,0,0,0,1,0,0,1
31,0.05263546045794359,0.0398636106287432,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.014142044081261696,0.05738763917949365,0.06771417520592794,0.058967922113256625,0.008040528176865654,0.1278482434790045,0.2978356566349291,0.2049815134937505,0.369268582280314,0.1347783764192536,0.09905436463862398,0.16407360923600786,0.0,-0.05,-0.3,-0.06,0.0,-0.0,-0.0,-0.26,-0.02,0.0,0.0,-0.33,-0.0,0,0,0,0,0,0,0,0,1
32,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.10740948733972724,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.06437796699712503,0.19139570150652385,0.6151520359009898,0.2835879956963086,0.09265072554970337,0.09678135249584274,0.016695165679704797,0.0,0.0,-0.17,-0.03,0.0,-0.0,-0.0,-0.22,-73.6,0.0,0.0,-0.0,-0.0,0,0,0,1,0,0,0,0,0
33,0.05263546045794359,0.12631072026497442,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.08720239420652293,0.05738763917949365,0.22153246541637325,0.058967922113256625,0.008040528176865654,0.13523452964730998,0.10728515311780024,0.3932083978612211,0.2821109186515365,0.21333243548057146,0.10234982227106487,0.17519674093762858,0.0,-0.14,-0.09,-0.02,0.0,0.0,-0.0,-0.08,-0.1,-0.1,-0.0,0.04,-0.0,0,0,0,0,0,0,0,1,0
34,0.05263546045794359,0.04349088115302627,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.01074850528205635,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.13387393698799638,0.2369807196299262,0.07062005631179373,0.29938843678957905,0.16542407279302804,0.10164977824856464,0.1722411393855389,0.0,-0.01,-0.06,-0.0,0.0,0.0,0.0,-0.06,0.25,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
35,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.1351482004488526,0.29288718790968754,0.3579983313196577,0.2774984579916017,0.18879018454299276,0.10238785619986523,0.17943265738515435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
36,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.1329061329958135,0.0494270128838548,0.08075159738546145,0.20328608671050988,0.08183064604732995,0.10321388685034183,0.18132361791968635,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
37,0.05263546045794359,0.04371758556079396,0.3214042079158501,0.06043746121120783,0.0529176835424936,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771417520592794,0.058967922113256625,0.008040528176865654,0.0777929870626579,0.3062612010775519,0.07894675058662759,0.3743876846827374,0.18879018454299276,0.1009131528809877,0.17584238811943206,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0
38,0.051396441697203525,0.0360823659734334,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.05497592728370825,0.05897275135851888,0.008040528176865654,0.1320408553788187,0.1993306608556407,0.1965283967525332,0.298830625160435,0.13873217580493385,0.1017590106473684,0.12035984415239938,0.0,-0.03,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
39,0.05612508041969906,0.0450778120074001,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.2413783945231964,0.0015062911468658596,0.06174129700282487,0.06900135755078522,1.3437672331777175,2.868261336821601,0.07888162828559171,0.3054165499137128,0.3574561295956613,0.3832198992478187,0.18879018454299276,0.00794500714154854,0.2855088467144057,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
40,0.05263546045794359,0.04371758556079396,0.015742712011196598,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.13266973514010855,0.2593841477899628,0.09809039026537357,0.15769511772277028,0.18879018454299276,0.10264729808447937,0.1807761269147384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
41,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.1304888922225365,0.29239971128217035,0.1777121280187423,0.22837216681717226,0.18879018454299276,0.10251828535820756,0.17977555864679431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
42,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,1.1985899101080404,0.058967922113256625,0.008040528176865654,0.13326174708170016,0.0517419976049992,0.11762848745750025,0.18142473220037067,0.18879018454299276,0.10339656158996638,0.17348108290430675,0.0,0.0,0.01,-0.2,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
43,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.10681038503319837,0.14354528567532787,0.4275989888474264,0.5508039428670535,0.18879018454299276,0.10241895800238723,0.17679024363858678,0.0,0.0,0.02,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
44,0.05263546045794359,0.04371758556079396,0.01680175583280393,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.04564634132381214,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.1292844281674191,0.16875476996483027,0.940746210145285,0.6443000686854283,0.15544514389043418,0.10012462327861817,0.15289122323002274,0.0,0.0,-0.01,0.2,0.0,0.0,0.0,-0.01,0.14,0.0,0.0,-0.01,0.0,0,0,0,1,0,0,0,0,1
45,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.13523452964730998,0.22457330306226486,0.010923083484247215,0.08562997371170875,0.17223944243349654,0.10273621344449288,0.1774979329119798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
46,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06994043397847982,0.058967922113256625,0.008040528176865654,0.1351418227224449,0.29778787963085923,0.28642869449252145,0.3695108013903034,0.18879018454299276,0.1031546119659412,0.18035675696581988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
47,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,3.0,0.3086399036297993,0.3657895483752733,0.3667556502971454,0.12123333575244348,0.5126639923811381,0.06258189885806165,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
48,0.05263546045794359,0.5071741253146954,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.2672775957671908,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.1293172681747844,0.3585294398573158,0.12012659595665072,0.0987960146043107,0.04257901207334328,0.10253991773158044,0.1793813856774356,0.0,-0.06,-0.09,-0.05,0.0,0.0,0.0,-0.09,-0.12,0.0,0.0,-0.01,0.0,0,0,1,0,0,0,0,0,0
49,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.13523452964730998,0.3086399036297993,0.3932083978612211,0.38464557240130265,0.18879018454299276,0.1038296286174901,0.1830250413613428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
50,0.05263546045794359,0.04371758556079396,1.278578738378907,0.06043746121120783,0.041405271260077516,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06778298684071593,0.058967922113256625,0.008040528176865654,0.06988950673369558,0.3062684921370089,0.12711398606161406,0.3801565320508133,0.18879018454299276,0.04499613158954822,0.3395049712402966,0.0,0.0,0.0,0.0,0.0,3.0,-0.0,0.0,0.0,-0.01,0.0,0.0,-0.0,0,0,0,0,0,0,0,1,0
51,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.13523452964730998,0.3086399036297993,0.3932083978612211,0.38464557240130265,0.18879018454299276,0.1038296286174901,0.1830250413613428,0.0,-0.0,3.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
52,0.05127763167905048,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06690867430458647,0.05897212874993703,0.008040528176865654,0.054261235958976375,0.17125291974171153,0.22943588215106397,0.19054501846398075,0.14841759084932976,0.1006803224082464,0.158687002905828,-0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
53,0.04958034570543362,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.060114346911264625,0.002117300767144296,0.14921451368466473,0.07136119184969025,0.05873581838150701,0.008040528176865654,0.13523452964730998,0.2461887089550352,0.3932083978612211,0.34587076876114026,0.18879018454299276,0.10135678174904987,0.17517314855441327,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,-0.03,0.0,-0.07,0.0,0,0,0,0,0,0,0,1,0
54,0.05263546045794359,0.04371758556079396,0.014991997403474962,0.06043746121120783,0.045465333132298495,0.03302856858638687,0.002117300767144296,0.05738763917949365,0.06771822294915078,0.058967922113256625,0.008040528176865654,0.09308196079905978,0.009718377239553645,0.5964389191096808,0.10544086651237014,0.18879018454299276,0.08597435801180824,0.09313594983978024,0.0,0.0,0.0,-0.08,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0,0,0,1,0,0,0,0,0
